date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:08:25	16374/16374	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:12%20GMT	http://naturalcapitalforum.com/speakers/detail/katherine-garrett-cox	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/katherine-garrett-cox.html	(from http://naturalcapitalforum.com/event_detail/popup/plenary-debate/)
23:08:28	16374/16374	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:15%20GMT	http://naturalcapitalforum.com/speakers/detail/KATHERINE-GARRETT-COX	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/KATHERINE-GARRETT-COX-2.html	(from http://naturalcapitalforum.com/event_detail/popup/a1/)
23:08:29	16660/16660	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:16%20GMT	http://naturalcapitalforum.com/speakers/detail/philippe-joubert	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/philippe-joubert.html	(from http://naturalcapitalforum.com/event_detail/popup/a1/)
23:08:29	16294/16294	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:16%20GMT	http://naturalcapitalforum.com/speakers/detail/john-lelliott	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/john-lelliott.html	(from http://naturalcapitalforum.com/event_detail/popup/a1/)
23:08:30	18046/18046	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:17%20GMT	http://naturalcapitalforum.com/speakers/detail/holly-dublin	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/holly-dublin.html	(from http://naturalcapitalforum.com/event_detail/popup/b1/)
23:08:32	15955/15955	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:18%20GMT	http://naturalcapitalforum.com/speakers/detail/duncan-pollard-10	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/duncan-pollard-10.html	(from http://naturalcapitalforum.com/event_detail/popup/b1/)
23:08:34	15725/15725	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:20%20GMT	http://naturalcapitalforum.com/speakers/detail/pier-gribaudi	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/pier-gribaudi.html	(from http://naturalcapitalforum.com/event_detail/popup/b1/)
23:08:36	22346/22346	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:13%20GMT	http://naturalcapitalforum.com/speakers/detail/jochen-zeitz	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/jochen-zeitz.html	(from http://naturalcapitalforum.com/event_detail/popup/a1/)
23:08:37	16178/16178	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:22%20GMT	http://naturalcapitalforum.com/speakers/detail/michael-beutler-60	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/michael-beutler-60.html	(from http://naturalcapitalforum.com/event_detail/popup/b1/)
23:08:38	15646/15646	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:24%20GMT	http://naturalcapitalforum.com/speakers/detail/david-nussbaum	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/david-nussbaum.html	(from http://naturalcapitalforum.com/event_detail/popup/c1/)
23:08:38	16087/16087	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:25%20GMT	http://naturalcapitalforum.com/speakers/detail/david-gibson	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/david-gibson.html	(from http://naturalcapitalforum.com/event_detail/popup/c1/)
23:08:39	15514/15514	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:26%20GMT	http://naturalcapitalforum.com/speakers/detail/dr-richard-mattison-89	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/dr-richard-mattison-89.html	(from http://naturalcapitalforum.com/event_detail/popup/c1/)
23:08:40	15963/15963	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:27%20GMT	http://naturalcapitalforum.com/speakers/detail/erin-court	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/erin-court.html	(from http://naturalcapitalforum.com/event_detail/popup/c1/)
23:08:40	16676/16676	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:27%20GMT	http://naturalcapitalforum.com/speakers/detail/john-liu	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/john-liu.html	(from http://naturalcapitalforum.com/event_detail/popup/d1--panel-session/)
23:08:40	15834/15834	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:25%20GMT	http://naturalcapitalforum.com/speakers/detail/madeleine-ronquest	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/madeleine-ronquest.html	(from http://naturalcapitalforum.com/event_detail/popup/c1/)
23:08:41	17658/17658	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:28%20GMT	http://naturalcapitalforum.com/speakers/detail/portia-segomelo	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/portia-segomelo.html	(from http://naturalcapitalforum.com/event_detail/popup/d1--panel-session/)
23:08:41	15501/15501	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:28%20GMT	http://naturalcapitalforum.com/speakers/detail/emanuel-machado	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/emanuel-machado.html	(from http://naturalcapitalforum.com/event_detail/popup/d1--panel-session/)
23:08:43	496276/496276	---M--	200	added ('OK')	image/jpeg	etag:%225242e817-79294%22	http://naturalcapitalforum.com/upload/image/swt_logo_2-tone_horizontal.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/upload/image/swt_logo_2-tone_horizontal.jpg	(from http://naturalcapitalforum.com/about/why-this-event/)
23:08:44	16769/16769	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:31%20GMT	http://naturalcapitalforum.com/speakers/detail/alison-hester	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/alison-hester.html	(from http://naturalcapitalforum.com/event_detail/popup/a2--panel-session/)
23:08:44	16153/16153	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:28%20GMT	http://naturalcapitalforum.com/speakers/detail/susan-davies	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/susan-davies.html	(from http://naturalcapitalforum.com/event_detail/popup/d1--panel-session/)
23:08:44	15604/15604	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:31%20GMT	http://naturalcapitalforum.com/speakers/detail/sue-alexander	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/sue-alexander.html	(from http://naturalcapitalforum.com/event_detail/popup/a2--panel-session/)
23:08:45	15817/15817	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:32%20GMT	http://naturalcapitalforum.com/speakers/detail/nigel-douglas	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/nigel-douglas.html	(from http://naturalcapitalforum.com/event_detail/popup/a2--panel-session/)
23:08:45	17340/17340	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:32%20GMT	http://naturalcapitalforum.com/news/article/kristin-rechberger	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/kristin-rechberger.html	(from http://naturalcapitalforum.com/event_detail/popup/b2--panel-session/)
23:08:46	16750/16750	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:32%20GMT	http://naturalcapitalforum.com/news/article/professor-david-mcinnes/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/professor-david-mcinnes/index.html	(from http://naturalcapitalforum.com/event_detail/popup/a2--panel-session/)
23:08:46	16390/16390	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:33%20GMT	http://naturalcapitalforum.com/news/article/chris-white	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/chris-white.html	(from http://naturalcapitalforum.com/event_detail/popup/b2--panel-session/)
23:08:46	16220/16220	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:33%20GMT	http://naturalcapitalforum.com/speakers/detail/chris-plester	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/chris-plester.html	(from http://naturalcapitalforum.com/event_detail/popup/b2--panel-session/)
23:08:47	18801/18801	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:34%20GMT	http://naturalcapitalforum.com/news/article/jennifer-molnar	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/jennifer-molnar.html	(from http://naturalcapitalforum.com/event_detail/popup/b2--panel-session/)
23:08:47	18013/18013	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:34%20GMT	http://naturalcapitalforum.com/news/article/mary-draves	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/mary-draves.html	(from http://naturalcapitalforum.com/event_detail/popup/b2--panel-session/)
23:08:48	16698/16698	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:35%20GMT	http://naturalcapitalforum.com/speakers/detail/stephanie-hime-79	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/stephanie-hime-79.html	(from http://naturalcapitalforum.com/event_detail/popup/c2/)
23:08:48	16140/16140	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:35%20GMT	http://naturalcapitalforum.com/news/article/emma-lupton	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/emma-lupton.html	(from http://naturalcapitalforum.com/event_detail/popup/c2/)
23:08:49	16014/16014	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:36%20GMT	http://naturalcapitalforum.com/speakers/detail/neil-brown-71	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/neil-brown-71.html	(from http://naturalcapitalforum.com/event_detail/popup/c2/)
23:08:49	15112/15112	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:36%20GMT	http://naturalcapitalforum.com/speakers/detail/yiannis-bartzilas	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/yiannis-bartzilas.html	(from http://naturalcapitalforum.com/event_detail/popup/c2/)
23:08:50	16098/16098	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:37%20GMT	http://naturalcapitalforum.com/speakers/detail/bill-rahill	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/bill-rahill.html	(from http://naturalcapitalforum.com/event_detail/popup/d2/)
23:08:50	15817/15817	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:37%20GMT	http://naturalcapitalforum.com/news/article/mark-gough	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/mark-gough.html	(from http://naturalcapitalforum.com/event_detail/popup/d2/)
23:08:51	15783/15783	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:38%20GMT	http://naturalcapitalforum.com/speakers/detail/neil-stevenson	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/neil-stevenson.html	(from http://naturalcapitalforum.com/event_detail/popup/d2/)
23:08:52	16168/16168	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:39%20GMT	http://naturalcapitalforum.com/speakers/detail/michael-meehan	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/michael-meehan.html	(from http://naturalcapitalforum.com/event_detail/popup/d2/)
23:08:52	16324/16324	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:38%20GMT	http://naturalcapitalforum.com/speakers/detail/jane-stevenson	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/jane-stevenson.html	(from http://naturalcapitalforum.com/event_detail/popup/d2/)
23:08:55	17474/17474	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:40%20GMT	http://naturalcapitalforum.com/news/article/erin-meezan	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/erin-meezan.html	(from http://naturalcapitalforum.com/event_detail/popup/a3/)
23:08:56	15619/15619	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:40%20GMT	http://naturalcapitalforum.com/speakers/detail/jane-gleeson-white	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/jane-gleeson-white.html	(from http://naturalcapitalforum.com/event_detail/popup/a3/)
23:09:13	15217/15217	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:08:46%20GMT	http://naturalcapitalforum.com/speakers/detail/andrew-vaughan	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/andrew-vaughan.html	(from http://naturalcapitalforum.com/event_detail/popup/a3/)
23:09:13	16280/16280	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:00%20GMT	http://naturalcapitalforum.com/speakers/detail/emily-mckenzie	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/emily-mckenzie.html	(from http://naturalcapitalforum.com/event_detail/popup/b3/)
23:09:18	17021/17021	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:05%20GMT	http://naturalcapitalforum.com/speakers/detail/james-spurgeon-59	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/james-spurgeon-59.html	(from http://naturalcapitalforum.com/event_detail/popup/b3/)
23:09:22	15993/15993	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:08%20GMT	http://naturalcapitalforum.com/speakers/detail/will-evison-18	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/will-evison-18.html	(from http://naturalcapitalforum.com/event_detail/popup/b3/)
23:09:22	16682/16682	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:09%20GMT	http://naturalcapitalforum.com/speakers/detail/bianca-nijhoff	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/bianca-nijhoff.html	(from http://naturalcapitalforum.com/event_detail/popup/b3/)
23:09:23	17322/17322	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:10%20GMT	http://naturalcapitalforum.com/speakers/detail/keith-tuffley	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/keith-tuffley.html	(from http://naturalcapitalforum.com/event_detail/popup/c3--panel-session/)
23:09:23	16354/16354	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:10%20GMT	http://naturalcapitalforum.com/speakers/detail/namita-vikas	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/namita-vikas.html	(from http://naturalcapitalforum.com/event_detail/popup/c3--panel-session/)
23:09:24	16447/16447	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:11%20GMT	http://naturalcapitalforum.com/speakers/detail/peter-wheeler	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/peter-wheeler.html	(from http://naturalcapitalforum.com/event_detail/popup/c3--panel-session/)
23:09:24	16605/16605	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:11%20GMT	http://naturalcapitalforum.com/speakers/detail/fabian-huwyler	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/fabian-huwyler.html	(from http://naturalcapitalforum.com/event_detail/popup/c3--panel-session/)
23:09:25	15808/15808	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:12%20GMT	http://naturalcapitalforum.com/speakers/detail/richard-spencer	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/richard-spencer.html	(from http://naturalcapitalforum.com/event_detail/popup/d3/)
23:09:25	15892/15892	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:12%20GMT	http://naturalcapitalforum.com/speakers/detail/roland-kupers	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/roland-kupers.html	(from http://naturalcapitalforum.com/event_detail/popup/d3/)
23:09:26	16137/16137	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:13%20GMT	http://naturalcapitalforum.com/speakers/detail/martin-lok	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/martin-lok.html	(from http://naturalcapitalforum.com/event_detail/popup/d3/)
23:09:26	15674/15674	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:13%20GMT	http://naturalcapitalforum.com/speakers/detail/karen-ellis	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/karen-ellis.html	(from http://naturalcapitalforum.com/event_detail/popup/d3/)
23:09:27	19026/19026	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:14%20GMT	http://naturalcapitalforum.com/speakers/detail/dr-braulio-ferreira-de-souza-dias	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/dr-braulio-ferreira-de-souza-dias.html	(from http://naturalcapitalforum.com/event_detail/popup/closing-plenary/)
23:09:27	16601/16601	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:14%20GMT	http://naturalcapitalforum.com/speakers/detail/kristin-rechberger	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/kristin-rechberger.html	(from http://naturalcapitalforum.com/event_detail/popup/closing-plenary/)
23:09:28	16868/16868	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:15%20GMT	http://naturalcapitalforum.com/speakers/detail/pavan-sukhdev	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/pavan-sukhdev.html	(from http://naturalcapitalforum.com/event_detail/popup/closing-plenary/)
23:09:28	15906/15906	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:15%20GMT	http://naturalcapitalforum.com/news/article/peter-bakker	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/peter-bakker.html	(from http://naturalcapitalforum.com/event_detail/popup/opening-plenary-69/)
23:09:29	15640/15640	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:16%20GMT	http://naturalcapitalforum.com/speakers/detail/jayne-plunkett	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/jayne-plunkett.html	(from http://naturalcapitalforum.com/event_detail/popup/opening-plenary-69/)
23:09:29	16705/16705	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:16%20GMT	http://naturalcapitalforum.com/news/article/malik-amin-aslam	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/malik-amin-aslam.html	(from http://naturalcapitalforum.com/event_detail/popup/opening-plenary-69/)
23:09:30	17397/17397	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:17%20GMT	http://naturalcapitalforum.com/news/article/john-liu	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/john-liu.html	(from http://naturalcapitalforum.com/event_detail/popup/opening-plenary-69/)
23:09:30	15762/15762	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:17%20GMT	http://naturalcapitalforum.com/speakers/detail/Dr-Gemma-Cranston	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/Dr-Gemma-Cranston.html	(from http://naturalcapitalforum.com/event_detail/popup/a4/)
23:09:30	15787/15787	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:18%20GMT	http://naturalcapitalforum.com/speakers/detail/stefan-leiner	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/stefan-leiner.html	(from http://naturalcapitalforum.com/event_detail/popup/a4/)
23:09:31	14905/14905	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:18%20GMT	http://naturalcapitalforum.com/speakers/detail/dr-chris-brown	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/dr-chris-brown.html	(from http://naturalcapitalforum.com/event_detail/popup/a4/)
23:09:32	15502/15502	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:19%20GMT	http://naturalcapitalforum.com/speakers/detail/sylvie-bernard	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/sylvie-bernard.html	(from http://naturalcapitalforum.com/event_detail/popup/a4/)
23:09:33	16698/16698	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:20%20GMT	http://naturalcapitalforum.com/speakers/detail/nicola-melville	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/nicola-melville.html	(from http://naturalcapitalforum.com/event_detail/popup/b4/)
23:09:34	17169/17169	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:21%20GMT	http://naturalcapitalforum.com/speakers/detail/monique-van-den-dungen	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/monique-van-den-dungen.html	(from http://naturalcapitalforum.com/event_detail/popup/b4/)
23:09:34	15824/15824	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:21%20GMT	http://naturalcapitalforum.com/speakers/detail/dr-caroline-van-leenders	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/dr-caroline-van-leenders.html	(from http://naturalcapitalforum.com/event_detail/popup/c4/)
23:09:35	15229/15229	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:22%20GMT	http://naturalcapitalforum.com/speakers/detail/Simone-Dettling	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/Simone-Dettling.html	(from http://naturalcapitalforum.com/event_detail/popup/c4/)
23:09:35	15637/15637	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:19%20GMT	http://naturalcapitalforum.com/speakers/detail/Dr-george-cobb	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/Dr-george-cobb.html	(from http://naturalcapitalforum.com/event_detail/popup/b4/)
23:09:35	15099/15099	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:22%20GMT	http://naturalcapitalforum.com/speakers/detail/Mark-gough	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/Mark-gough-2.html	(from http://naturalcapitalforum.com/event_detail/popup/d4/)
23:09:36	15072/15072	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:23%20GMT	http://naturalcapitalforum.com/speakers/detail/david-steuerman	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/david-steuerman.html	(from http://naturalcapitalforum.com/event_detail/popup/d4/)
23:09:36	15616/15616	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:23%20GMT	http://naturalcapitalforum.com/speakers/detail/steven-lang	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/steven-lang.html	(from http://naturalcapitalforum.com/event_detail/popup/d4/)
23:09:38	15859/15859	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:24%20GMT	http://naturalcapitalforum.com/speakers/detail/Ian-Dickie	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/Ian-Dickie.html	(from http://naturalcapitalforum.com/event_detail/popup/a5/)
23:09:38	15490/15490	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:25%20GMT	http://naturalcapitalforum.com/speakers/detail/rachel-depree	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/rachel-depree.html	(from http://naturalcapitalforum.com/event_detail/popup/a5/)
23:09:39	15138/15138	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:24%20GMT	http://naturalcapitalforum.com/speakers/detail/Benet-Northcote	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/Benet-Northcote.html	(from http://naturalcapitalforum.com/event_detail/popup/a5/)
23:09:39	15784/15784	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:26%20GMT	http://naturalcapitalforum.com/speakers/detail/antje-ahrends	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/antje-ahrends.html	(from http://naturalcapitalforum.com/event_detail/popup/b5/)
23:09:39	15764/15764	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:26%20GMT	http://naturalcapitalforum.com/speakers/detail/carina-mueller	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/carina-mueller.html	(from http://naturalcapitalforum.com/event_detail/popup/b5/)
23:09:40	15959/15959	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:27%20GMT	http://naturalcapitalforum.com/speakers/detail/michael-alexander	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/michael-alexander.html	(from http://naturalcapitalforum.com/event_detail/popup/b5/)
23:09:40	16294/16294	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:27%20GMT	http://naturalcapitalforum.com/speakers/detail/maia-kutner	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/maia-kutner.html	(from http://naturalcapitalforum.com/event_detail/popup/c5/)
23:09:42	16140/16140	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:28%20GMT	http://naturalcapitalforum.com/speakers/detail/alicia-montoya	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/alicia-montoya.html	(from http://naturalcapitalforum.com/event_detail/popup/d5/)
23:09:43	15712/15712	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:30%20GMT	http://naturalcapitalforum.com/speakers/detail/samuel-vionnet	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/samuel-vionnet.html	(from http://naturalcapitalforum.com/event_detail/popup/d5/)
23:09:44	15554/15554	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:31%20GMT	http://naturalcapitalforum.com/speakers/detail/caterina-camerani	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/caterina-camerani.html	(from http://naturalcapitalforum.com/event_detail/popup/a6/)
23:09:44	15040/15040	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:32%20GMT	http://naturalcapitalforum.com/speakers/detail/michel-scholte	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/michel-scholte.html	(from http://naturalcapitalforum.com/event_detail/popup/a6/)
23:09:46	16540/16540	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:09:28%20GMT	http://naturalcapitalforum.com/speakers/detail/dr-mike-hannis	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/detail/dr-mike-hannis.html	(from http://naturalcapitalforum.com/event_detail/popup/d5/)
